target_comb_idx,OBSID,R1_pred,R2_pred,R3_pred,pred_C1
4073_32,4073,1,0.0,1.0,0
4073_346,4073,0,0.0,0.0,1
4073_387,4073,0,0.0,1.0,0
4073_504,4073,0,0.0,0.0,1
4073_506,4073,0,0.0,0.0,1
4074_141,4074,0,0,1,0
4074_143,4074,1,0.0,1.0,0
4074_234,4074,0,0.0,0.0,1
4074_251,4074,0,0.0,1.0,0
4074_263,4074,0,0,1,0
4074_287,4074,0,0.0,0.0,1
4074_37,4074,1,0.0,1.0,0
4074_53,4074,0,0.0,0.0,0
4074_83,4074,1,0.0,0.0,0
4075_16,4075,0,0.0,1.0,0
4075_18,4075,1,1.0,1.0,0
4075_24,4075,1,0.0,1.0,0
4075_32,4075,0,0.0,0.0,1
4075_42,4075,0,0.0,0.0,1
4075_44,4075,1,1.0,0.0,0
4075_54,4075,0,0.0,1.0,1
4076_112,4076,0,0.0,0.0,0
4076_147,4076,0,0.0,0.0,1
4076_153,4076,0,0.0,0.0,1
4076_264,4076,0,0.0,1.0,0
4076_27,4076,0,0.0,0.0,0
4076_314,4076,0,0.0,0.0,1
4076_360,4076,0,0.0,0.0,1
4077_138,4077,0,0.0,1.0,0
4077_145,4077,0,0.0,0.0,1
4077_168,4077,0,1.0,0.0,1
4077_181,4077,0,0.0,0.0,1
4077_20,4077,1,1.0,1.0,0
4077_224,4077,1,0,0,0
4077_62,4077,0,0.0,0.0,1
4077_8,4077,0,0.0,0.0,1
4077_97,4077,1,1,0,0
4078_223,4078,0,0.0,1.0,0
4078_269,4078,1,0.0,1.0,0
4078_282,4078,0,0.0,0.0,1
4078_347,4078,0,0.0,1.0,0
4078_413,4078,0,0.0,0.0,1
4078_419,4078,0,0,1,0
4078_487,4078,0,0.0,0.0,0
4078_71,4078,0,0.0,1.0,0
4078_90,4078,0,0,0,0
4078_93,4078,0,0,0,0
4079_152,4079,0,1.0,0.0,1
4079_178,4079,0,0.0,1.0,0
4079_299,4079,0,0.0,1.0,0
4079_525,4079,0,0.0,1.0,0
4079_591,4079,0,1.0,1.0,0
4079_611,4079,0,0.0,1.0,0
4079_661,4079,0,0,1,0
4079_670,4079,0,0.0,1.0,0
4079_738,4079,1,1,0,0
4080_0,4080,0,0.0,0.0,1
4080_115,4080,1,0.0,1.0,0
4080_143,4080,0,0.0,1.0,0
4080_153,4080,0,0.0,1.0,0
4080_19,4080,1,1.0,1.0,0
4080_23,4080,0,0.0,1.0,0
4080_43,4080,1,0.0,1.0,0
4080_61,4080,0,0,0,0
4081_105,4081,0,0.0,0.0,0
4081_142,4081,1,0.0,1.0,0
4081_159,4081,0,0.0,1.0,0
4081_242,4081,1,0.0,1.0,0
4081_262,4081,0,0.0,1.0,0
4081_63,4081,1,0.0,1.0,0
4081_86,4081,1,0.0,1.0,0
4082_129,4082,0,0.0,0.0,0
4082_163,4082,1,0,0,0
4082_180,4082,0,0.0,1.0,0
4082_247,4082,0,0,0,0
4082_348,4082,1,0.0,1.0,0
4082_380,4082,0,1.0,1.0,1
4082_438,4082,0,0.0,1.0,0
4082_59,4082,0,0.0,0.0,1
4082_95,4082,0,1.0,1.0,0
4083_24,4083,0,0.0,1.0,0
4083_34,4083,0,0.0,1.0,0
4083_48,4083,1,0.0,1.0,0
4083_63,4083,0,0.0,1.0,1
4083_81,4083,1,0.0,0.0,0
4083_87,4083,1,0.0,1.0,0
4083_93,4083,1,1.0,1.0,0
4084_113,4084,1,1.0,1.0,1
4084_169,4084,0,0,1,0
4084_189,4084,0,0.0,1.0,1
4084_27,4084,1,0.0,1.0,0
4084_49,4084,1,0.0,1.0,0
4084_65,4084,0,1.0,1.0,0
4084_90,4084,0,0.0,1.0,0
4084_92,4084,0,0,1,0
4084_95,4084,0,0.0,0.0,1
4085_133,4085,1,0.0,1.0,0
4085_151,4085,1,0.0,1.0,0
4085_157,4085,0,0.0,1.0,1
4085_161,4085,1,0.0,1.0,0
4085_242,4085,1,1.0,1.0,0
4085_39,4085,1,0,1,0
4085_41,4085,1,0.0,1.0,0
4085_66,4085,1,1.0,1.0,0
4086_139,4086,0,0.0,0.0,1
4086_235,4086,1,0.0,1.0,0
4086_253,4086,0,1.0,1.0,0
4086_281,4086,1,0.0,1.0,0
4086_38,4086,0,0.0,1.0,0
4086_54,4086,1,0.0,1.0,0
4086_84,4086,1,0.0,1.0,0
4087_127,4087,1,0.0,1.0,0
4087_137,4087,1,1.0,1.0,0
4087_157,4087,1,0.0,1.0,0
4087_169,4087,1,0.0,1.0,0
4087_21,4087,0,0.0,1.0,1
4087_63,4087,1,0.0,1.0,0
4087_8,4087,1,0.0,1.0,0
4088_128,4088,0,0.0,1.0,1
4088_136,4088,1,0.0,1.0,0
4088_161,4088,0,0.0,0.0,0
4088_173,4088,1,1.0,1.0,0
4088_189,4088,1,1,1,0
4088_20,4088,1,0.0,0.0,0
4088_60,4088,0,0.0,0.0,1
4088_8,4088,1,0.0,1.0,0
4089_155,4089,1,0.0,1.0,0
4089_159,4089,1,1.0,1.0,0
4089_165,4089,1,1.0,1.0,0
4089_167,4089,0,0.0,1.0,0
4089_249,4089,1,1,1,0
4089_277,4089,1,1,1,0
4089_294,4089,1,1.0,1.0,0
4089_37,4089,0,0.0,1.0,0
4089_64,4089,1,0.0,1.0,0
4091_153,4091,1,0.0,1.0,0
4091_199,4091,0,1.0,0.0,1
4091_208,4091,0,0.0,0.0,0
4091_23,4091,0,0.0,1.0,1
4091_341,4091,0,0,1,0
4091_345,4091,0,0.0,1.0,1
4091_35,4091,0,1.0,1.0,0
4091_359,4091,0,0.0,0.0,1
4092_115,4092,0,0.0,1.0,0
4092_123,4092,0,0,1,0
4092_161,4092,1,0.0,1.0,0
4092_167,4092,1,1,1,0
4092_201,4092,0,0.0,1.0,0
4092_207,4092,0,0.0,1.0,0
4092_215,4092,1,0.0,1.0,0
4092_261,4092,0,0,1,0
4092_281,4092,0,0.0,1.0,0
4092_325,4092,1,1,1,0
4092_60,4092,1,0.0,1.0,0
4093_133,4093,0,0.0,1.0,0
4093_141,4093,1,0.0,0.0,0
4093_162,4093,1,0.0,0.0,0
4093_174,4093,0,0.0,1.0,0
4093_22,4093,1,1.0,1.0,0
4093_61,4093,1,0,1,0
4093_65,4093,0,0.0,1.0,0
4093_8,4093,0,1.0,1.0,1
4096_126,4096,0,0,0,0
4096_139,4096,0,0.0,0.0,1
4096_14,4096,0,0,1,0
4096_182,4096,0,0,0,1
4096_198,4096,0,0,1,0
4096_20,4096,0,0.0,1.0,1
4096_235,4096,0,0.0,1.0,1
4096_247,4096,0,0.0,1.0,0
4096_316,4096,0,0,0,0
4096_32,4096,1,1.0,1.0,0
4096_406,4096,1,1.0,0.0,0
4096_422,4096,1,0.0,1.0,0
4097_106,4097,1,0.0,1.0,0
4097_158,4097,0,0.0,0.0,0
4097_20,4097,0,0,1,0
4097_219,4097,1,1.0,1.0,0
4097_26,4097,1,0.0,1.0,0
4097_262,4097,0,0.0,1.0,0
4097_282,4097,1,0,1,0
4097_290,4097,0,0.0,0.0,0
4097_41,4097,0,0.0,1.0,0
4098_25,4098,1,0.0,0.0,0
4098_31,4098,1,1.0,1.0,0
4098_33,4098,1,1.0,1.0,1
4098_39,4098,0,1.0,1.0,0
4098_55,4098,0,0.0,1.0,0
4098_78,4098,1,0.0,0.0,0
4098_9,4098,1,0.0,1.0,0
4099_104,4099,1,0.0,1.0,0
4099_106,4099,0,0.0,0.0,0
4099_147,4099,0,1.0,1.0,0
4099_162,4099,1,0.0,1.0,0
4099_238,4099,0,0.0,1.0,1
4099_34,4099,0,1.0,1.0,0
4099_58,4099,0,0.0,0.0,0
4100_108,4100,1,1.0,1.0,0
4100_116,4100,0,0.0,1.0,0
4100_156,4100,0,0.0,0.0,0
4100_184,4100,0,0,1,0
4100_189,4100,0,0.0,1.0,0
4100_259,4100,0,0,0,0
4100_37,4100,0,0.0,1.0,0
4100_73,4100,0,0.0,0.0,0
4100_85,4100,0,0.0,1.0,0
4101_113,4101,1,0.0,0.0,0
4101_154,4101,0,0.0,0.0,0
4101_160,4101,0,0.0,1.0,0
4101_278,4101,0,0.0,0.0,1
4101_326,4101,0,0.0,1.0,0
4101_33,4101,1,1.0,1.0,0
4101_354,4101,0,0,1,0
4101_377,4101,0,0.0,0.0,1
4101_6,4101,1,1,1,0
4102_197,4102,0,1.0,0.0,0
4102_243,4102,1,1.0,1.0,0
4102_39,4102,1,1.0,0.0,0
4102_55,4102,0,0.0,1.0,0
4102_59,4102,1,0.0,1.0,0
4102_85,4102,1,0.0,1.0,0
4102_91,4102,0,0.0,1.0,0
4103_114,4103,0,0.0,0.0,1
4103_158,4103,0,0.0,1.0,0
4103_199,4103,1,0.0,1.0,0
4103_205,4103,1,0.0,0.0,0
4103_213,4103,0,0.0,1.0,1
4103_219,4103,0,0.0,1.0,0
4103_60,4103,1,0.0,1.0,0
4104_104,4104,1,1,1,0
4104_110,4104,0,1.0,1.0,0
4104_163,4104,1,0.0,1.0,0
4104_176,4104,1,0.0,1.0,0
4104_18,4104,1,0.0,0.0,0
4104_30,4104,0,0.0,1.0,1
4104_66,4104,0,0.0,1.0,1
4104_98,4104,1,0.0,1.0,0
4105_21,4105,0,0.0,1.0,1
4105_26,4105,1,0.0,1.0,0
4105_28,4105,1,1.0,1.0,1
4105_31,4105,1,1.0,1.0,0
4105_45,4105,0,0.0,1.0,0
4105_60,4105,0,0.0,0.0,1
4105_8,4105,0,0.0,1.0,0
4106_10,4106,0,0.0,1.0,1
4106_130,4106,1,1.0,1.0,0
4106_137,4106,0,0.0,1.0,0
4106_157,4106,0,0.0,1.0,0
4106_169,4106,0,0.0,1.0,0
4106_20,4106,1,0,1,0
4106_24,4106,0,0.0,1.0,0
4106_63,4106,0,0.0,0.0,1
4106_8,4106,1,1,1,0
4107_143,4107,1,0.0,0.0,0
4107_166,4107,1,0.0,1.0,0
4107_170,4107,0,0.0,1.0,0
4107_245,4107,0,0.0,0.0,0
4107_261,4107,1,0.0,1.0,0
4107_35,4107,0,0,0,0
4107_37,4107,0,0.0,0.0,0
4107_43,4107,1,0.0,1.0,0
4108_117,4108,1,1.0,1.0,0
4108_123,4108,1,0.0,0.0,0
4108_18,4108,1,0.0,1.0,0
4108_188,4108,0,0.0,0.0,0
4108_250,4108,0,0.0,1.0,0
4108_299,4108,0,0.0,0.0,0
4108_363,4108,0,0,1,0
4108_379,4108,1,1.0,1.0,0
4109_0,4109,0,0.0,0.0,1
4109_103,4109,0,0.0,0.0,0
4109_115,4109,0,1.0,1.0,0
4109_20,4109,0,0.0,1.0,0
4109_28,4109,0,0,1,0
4109_38,4109,1,0.0,1.0,0
4109_46,4109,0,0.0,1.0,1
4109_8,4109,0,0.0,0.0,1
4118_128,4118,1,0.0,1.0,0
4118_132,4118,1,1.0,1.0,0
4118_167,4118,1,0.0,1.0,0
4118_171,4118,0,0.0,1.0,0
4118_187,4118,0,0,0,1
4118_195,4118,0,0.0,1.0,1
4118_39,4118,1,0.0,1.0,0
4118_83,4118,1,0.0,1.0,0
4119_101,4119,0,0,1,0
4119_138,4119,1,0.0,1.0,0
4119_154,4119,0,0.0,1.0,0
4119_166,4119,0,0.0,1.0,0
4119_207,4119,0,0,1,0
4119_220,4119,0,0.0,1.0,0
4119_31,4119,0,0.0,1.0,1
4119_316,4119,0,0.0,0.0,1
4119_344,4119,0,0.0,1.0,0
4119_373,4119,0,0,0,0
4124_114,4124,1,1.0,1.0,0
4124_160,4124,1,0.0,1.0,0
4124_190,4124,0,0,1,0
4124_202,4124,0,0.0,0.0,1
4124_208,4124,0,0.0,1.0,0
4124_216,4124,1,1.0,1.0,0
4124_222,4124,1,0.0,1.0,0
4124_254,4124,1,1,1,0
4124_54,4124,0,0,1,0
4124_60,4124,1,0.0,1.0,0
4125_0,4125,0,0.0,1.0,1
4125_117,4125,1,0.0,0.0,0
4125_152,4125,1,0.0,1.0,0
4125_186,4125,1,1,1,0
4125_46,4125,1,0.0,1.0,0
4125_55,4125,0,0.0,1.0,0
4125_69,4125,0,0,0,0
4125_81,4125,0,0,0,0
4125_85,4125,1,0.0,1.0,0
4125_87,4125,1,0.0,1.0,0
4126_0,4126,0,0.0,0.0,1
4126_131,4126,0,0,0,0
4126_153,4126,0,0.0,0.0,1
4126_173,4126,0,0.0,0.0,0
4126_181,4126,1,0.0,1.0,0
4126_19,4126,0,0.0,0.0,1
4126_23,4126,0,0.0,1.0,0
4126_27,4126,0,0,1,0
4126_46,4126,1,0.0,0.0,0
4127_18,4127,0,1.0,1.0,0
4127_23,4127,0,0.0,0.0,1
4127_27,4127,0,0.0,0.0,1
4127_60,4127,1,0.0,1.0,0
4127_64,4127,0,0.0,1.0,0
4127_7,4127,0,0.0,0.0,1
4127_72,4127,0,0.0,1.0,1
4128_0,4128,0,0.0,1.0,0
4128_10,4128,1,1.0,1.0,0
4128_21,4128,0,0.0,1.0,1
4128_45,4128,0,0.0,1.0,1
4128_48,4128,0,0.0,0.0,1
4128_57,4128,0,0.0,0.0,1
4128_71,4128,1,0.0,1.0,0
4129_124,4129,0,0.0,0.0,1
4129_141,4129,1,0.0,1.0,0
4129_149,4129,1,0.0,0.0,0
4129_152,4129,0,0.0,1.0,0
4129_231,4129,0,1.0,1.0,0
4129_241,4129,1,1,0,0
4129_37,4129,0,0.0,1.0,1
4129_62,4129,0,0.0,1.0,0
4130_48,4130,1,0.0,1.0,0
4130_50,4130,0,0.0,1.0,0
4130_68,4130,1,1.0,1.0,0
4130_72,4130,1,1.0,1.0,0
4130_74,4130,1,1.0,1.0,0
4130_8,4130,1,1.0,1.0,0
4130_80,4130,1,1.0,1.0,0
4131_113,4131,0,0.0,1.0,0
4131_115,4131,1,0.0,1.0,0
4131_146,4131,0,0.0,0.0,1
4131_200,4131,1,1,1,0
4131_238,4131,0,0.0,1.0,0
4131_248,4131,0,0,0,0
4131_38,4131,0,0.0,1.0,0
4131_62,4131,1,0.0,1.0,0
4131_81,4131,0,1.0,1.0,0
4132_147,4132,1,0,0,0
4132_181,4132,0,0.0,1.0,0
4132_20,4132,0,0.0,1.0,1
4132_220,4132,0,0.0,1.0,0
4132_356,4132,0,0,1,0
4132_386,4132,0,1.0,1.0,0
4132_580,4132,1,0,1,0
4132_613,4132,0,0.0,1.0,0
4132_643,4132,0,0,1,0
4132_645,4132,0,0.0,1.0,1
4132_653,4132,0,0.0,1.0,0
4133_0,4133,0,0.0,1.0,1
4133_130,4133,1,0.0,1.0,0
4133_150,4133,1,0.0,1.0,0
4133_20,4133,0,0.0,1.0,0
4133_36,4133,0,0.0,1.0,0
4133_58,4133,1,1.0,1.0,0
4133_8,4133,0,0.0,1.0,0
4133_96,4133,0,0,1,0
4134_130,4134,1,0.0,0.0,0
4134_138,4134,1,0.0,0.0,0
4134_52,4134,0,0.0,1.0,0
4134_8,4134,1,0.0,1.0,0
4134_82,4134,0,0.0,0.0,1
4134_86,4134,1,1.0,1.0,0
4134_96,4134,1,0.0,1.0,0
4149_13,4149,1,0.0,0.0,0
4149_307,4149,0,0,0,0
4149_380,4149,0,0.0,0.0,0
4149_439,4149,0,1.0,1.0,0
4149_462,4149,1,1.0,1.0,0
4149_48,4149,1,0.0,0.0,0
4149_496,4149,0,0.0,0.0,1
4149_537,4149,0,0.0,0.0,1
4149_74,4149,0,0,1,1
4150_124,4150,1,1,0,0
4150_128,4150,1,0.0,1.0,0
4150_132,4150,1,0.0,1.0,0
4150_172,4150,1,0.0,0.0,0
4150_194,4150,0,0.0,1.0,0
4150_198,4150,1,0.0,0.0,0
4150_36,4150,1,0.0,1.0,0
4150_82,4150,0,0.0,1.0,0
4151_0,4151,0,0.0,0.0,1
4151_118,4151,1,0.0,1.0,0
4151_14,4151,0,0.0,1.0,0
4151_32,4151,1,1,1,0
4151_45,4151,1,0,1,0
4151_63,4151,1,0.0,1.0,0
4151_7,4151,0,0.0,0.0,0
4151_79,4151,1,0.0,1.0,0
4151_83,4151,1,0.0,1.0,0
4152_112,4152,0,1.0,1.0,0
4152_151,4152,1,1.0,1.0,0
4152_32,4152,0,0.0,0.0,1
4152_7,4152,0,0.0,1.0,1
4152_74,4152,0,0.0,0.0,0
4152_84,4152,0,0.0,1.0,0
4152_88,4152,0,0.0,1.0,1
4153_130,4153,0,0,1,0
4153_243,4153,0,1.0,1.0,1
4153_297,4153,1,1,0,0
4153_303,4153,0,0.0,1.0,0
4153_35,4153,0,0.0,1.0,1
4153_360,4153,1,0,0,0
4153_391,4153,0,0.0,0.0,1
4153_403,4153,0,0.0,0.0,0
4153_454,4153,0,0.0,0.0,0
4153_471,4153,1,0.0,0.0,0
4154_0,4154,0,0.0,0.0,1
4154_128,4154,1,1.0,1.0,0
4154_146,4154,0,1.0,1.0,0
4154_15,4154,1,1.0,1.0,0
4154_19,4154,1,0.0,1.0,0
4154_38,4154,1,0.0,1.0,0
4154_46,4154,1,1.0,1.0,0
4155_0,4155,0,0.0,0.0,1
4155_138,4155,0,0.0,1.0,0
4155_157,4155,0,0.0,0.0,1
4155_165,4155,1,0.0,0.0,1
4155_20,4155,1,0.0,1.0,0
4155_24,4155,1,0.0,1.0,0
4155_44,4155,0,0.0,1.0,0
4155_86,4155,0,0,1,0
4156_0,4156,0,0.0,0.0,0
4156_20,4156,0,0.0,1.0,0
4156_36,4156,1,1.0,1.0,0
4156_44,4156,1,0.0,0.0,0
4156_56,4156,1,1.0,0.0,0
4156_61,4156,0,0.0,1.0,0
4156_63,4156,1,0.0,0.0,0
4157_131,4157,0,1.0,1.0,0
4157_135,4157,0,0.0,1.0,0
4157_210,4157,0,0.0,0.0,0
4157_211,4157,0,1.0,0.0,1
4157_248,4157,0,1.0,0.0,1
4157_25,4157,0,0.0,1.0,0
4157_53,4157,1,0.0,1.0,0
4158_12,4158,0,0.0,1.0,0
4158_242,4158,0,0,1,0
4158_293,4158,0,0.0,0.0,1
4158_362,4158,1,0.0,1.0,0
4158_379,4158,0,1.0,1.0,0
4158_398,4158,1,0.0,0.0,0
4158_453,4158,0,0.0,0.0,0
4158_48,4158,0,0.0,0.0,0
4159_0,4159,0,1.0,1.0,1
4159_114,4159,0,0.0,1.0,0
4159_162,4159,0,0,0,0
4159_174,4159,1,0,0,0
4159_184,4159,1,0.0,1.0,0
4159_45,4159,1,0.0,1.0,0
4159_54,4159,1,1.0,1.0,0
4159_81,4159,1,0.0,1.0,0
4159_83,4159,1,0.0,1.0,0
4160_0,4160,0,0.0,0.0,1
4160_102,4160,0,0.0,1.0,0
4160_112,4160,1,1.0,1.0,0
4160_20,4160,1,1.0,1.0,0
4160_37,4160,1,0.0,1.0,0
4160_45,4160,0,0.0,1.0,1
4160_57,4160,1,1,1,0
4160_8,4160,0,0.0,1.0,0
4161_138,4161,1,0,1,0
4161_142,4161,1,0.0,1.0,0
4161_182,4161,0,0,0,0
4161_320,4161,0,0.0,0.0,1
4161_387,4161,0,0.0,1.0,0
4161_401,4161,1,1.0,1.0,0
4161_441,4161,0,0.0,0.0,0
4161_486,4161,0,0.0,0.0,1
4161_559,4161,0,0.0,0.0,1
4162_145,4162,1,0.0,1.0,0
4162_17,4162,1,0.0,1.0,0
4162_178,4162,1,0.0,1.0,0
4162_239,4162,0,0.0,0.0,0
4162_247,4162,0,0.0,1.0,0
4162_303,4162,0,0.0,0.0,1
4162_383,4162,1,0,1,0
4162_404,4162,1,0,1,0
4162_457,4162,0,0,1,0
4162_479,4162,0,0.0,0.0,1
4162_53,4162,1,1,1,0
4163_12,4163,1,1,1,0
4163_213,4163,0,0.0,0.0,1
4163_262,4163,0,0.0,1.0,0
4163_299,4163,0,1.0,0.0,0
4163_335,4163,0,0.0,1.0,1
4163_349,4163,0,0,0,0
4163_36,4163,1,0.0,0.0,0
4163_392,4163,1,1.0,1.0,0
4163_410,4163,0,0.0,0.0,1
4164_118,4164,0,0.0,0.0,0
4164_19,4164,0,0.0,1.0,0
4164_33,4164,1,1.0,1.0,0
4164_57,4164,0,0.0,0.0,0
4164_83,4164,1,0.0,1.0,0
4164_9,4164,0,0.0,0.0,0
4164_94,4164,1,1.0,1.0,0
4169_132,4169,0,0.0,1.0,0
4169_216,4169,0,0.0,0.0,1
4169_273,4169,0,0,1,0
4169_328,4169,0,0.0,1.0,0
4169_365,4169,0,0,1,0
4169_391,4169,1,1,1,0
4169_585,4169,0,0.0,1.0,0
4169_594,4169,1,0.0,1.0,0
4169_646,4169,1,1.0,0.0,0
4169_664,4169,1,1,1,0
4169_771,4169,0,0.0,1.0,0
4191_120,4191,0,0,1,0
4191_149,4191,0,0.0,0.0,1
4191_19,4191,0,0.0,0.0,1
4191_34,4191,0,1.0,1.0,0
4191_380,4191,0,0.0,0.0,1
4191_440,4191,0,0,0,0
4191_470,4191,1,0,0,0
4191_474,4191,1,0.0,0.0,0
4191_511,4191,0,0.0,0.0,1
4191_54,4191,1,0.0,1.0,0
4191_86,4191,0,0,0,0
4192_101,4192,0,0.0,1.0,0
4192_166,4192,1,0.0,0.0,0
4192_238,4192,0,0,1,0
4192_252,4192,0,0.0,0.0,1
4192_313,4192,0,0.0,0.0,1
4192_330,4192,0,0.0,1.0,0
4192_334,4192,1,0,1,0
4192_34,4192,0,1.0,0.0,1
4192_406,4192,1,0.0,1.0,1
4193_103,4193,0,0.0,0.0,1
4193_146,4193,0,0.0,1.0,0
4193_178,4193,0,0.0,0.0,1
4193_19,4193,0,0.0,0.0,1
4193_8,4193,0,0.0,1.0,1
4193_81,4193,0,0.0,0.0,1
4193_84,4193,0,0.0,0.0,1
4194_113,4194,0,0.0,1.0,1
4194_167,4194,0,0.0,1.0,0
4194_169,4194,0,0.0,0.0,0
4194_198,4194,0,0.0,1.0,0
4194_229,4194,0,0.0,1.0,1
4194_56,4194,1,0.0,1.0,0
4194_92,4194,1,1.0,1.0,0
4196_0,4196,0,0.0,0.0,1
4196_141,4196,1,1.0,1.0,0
4196_160,4196,0,0.0,1.0,1
4196_20,4196,1,1.0,1.0,0
4196_24,4196,0,1.0,1.0,0
4196_44,4196,1,1.0,1.0,0
4196_52,4196,0,1.0,0.0,1
4196_62,4196,1,1,1,0
4196_66,4196,1,1,1,0
4197_173,4197,0,0.0,0.0,0
4197_205,4197,0,0.0,0.0,0
4197_364,4197,0,0.0,0.0,0
4197_384,4197,0,0.0,0.0,0
4197_487,4197,0,0,1,0
4197_575,4197,0,1.0,0.0,0
4197_59,4197,1,1.0,1.0,0
4197_75,4197,1,1.0,1.0,0
4198_15,4198,0,1.0,1.0,0
4198_177,4198,1,1,1,0
4198_396,4198,0,0,1,0
4198_427,4198,1,0.0,0.0,0
4198_479,4198,1,0.0,0.0,1
4198_50,4198,0,0.0,1.0,1
4198_504,4198,0,0.0,1.0,0
4198_535,4198,1,0.0,0.0,0
4198_567,4198,1,0.0,0.0,0
4200_165,4200,0,0,0,0
4200_229,4200,1,0.0,1.0,0
4200_261,4200,0,0,0,0
4200_266,4200,0,1.0,0.0,1
4200_277,4200,0,0.0,1.0,1
4200_314,4200,1,0,1,0
4200_316,4200,1,0.0,0.0,0
4200_323,4200,1,1.0,1.0,0
4200_57,4200,0,1.0,0.0,1
4200_59,4200,0,1.0,1.0,1
4201_1132,4201,0,1.0,0.0,1
4201_1176,4201,0,0.0,0.0,1
4201_172,4201,0,0.0,0.0,1
4201_181,4201,0,0,0,0
4201_19,4201,0,0.0,0.0,1
4201_223,4201,0,0,0,0
4201_276,4201,0,0,1,0
4201_415,4201,0,0.0,0.0,1
4201_462,4201,0,0,1,0
4201_7,4201,0,0,1,0
4201_739,4201,1,0.0,0.0,0
4201_966,4201,0,0.0,1.0,0
4201_998,4201,0,0,1,0
4202_0,4202,0,1.0,1.0,1
4202_10,4202,1,0.0,1.0,0
4202_104,4202,0,1.0,1.0,0
4202_28,4202,0,0.0,1.0,0
4202_41,4202,0,0.0,1.0,0
4202_70,4202,1,1.0,1.0,0
4202_76,4202,0,0.0,1.0,1
4203_104,4203,0,0.0,1.0,1
4203_149,4203,0,1.0,0.0,1
4203_182,4203,0,0.0,0.0,1
4203_196,4203,1,0,1,0
4203_205,4203,0,0,1,0
4203_21,4203,0,0.0,0.0,1
4203_223,4203,0,0.0,0.0,1
4203_253,4203,1,1.0,1.0,0
4203_255,4203,0,0,1,0
4203_36,4203,0,0.0,0.0,1
4203_56,4203,0,0,0,0
4204_228,4204,1,0.0,0.0,0
4204_232,4204,0,0.0,1.0,0
4204_262,4204,1,0.0,1.0,0
4204_320,4204,0,0.0,1.0,0
4204_326,4204,1,1,0,0
4204_42,4204,1,1.0,1.0,0
4204_433,4204,0,0.0,0.0,1
4204_475,4204,0,0.0,0.0,1
4205_193,4205,0,0,0,0
4205_210,4205,0,0.0,0.0,0
4205_260,4205,0,0.0,0.0,0
4205_296,4205,1,0.0,1.0,0
4205_331,4205,0,0.0,1.0,0
4205_388,4205,0,0.0,1.0,1
4205_39,4205,0,0.0,0.0,1
4205_404,4205,0,0.0,0.0,1
4205_406,4205,0,0,0,0
4205_433,4205,0,0,1,0
4206_130,4206,1,1.0,0.0,0
4206_133,4206,0,0.0,1.0,1
4206_137,4206,0,0.0,1.0,0
4206_182,4206,0,0.0,0.0,1
4206_222,4206,1,0.0,1.0,0
4206_24,4206,1,0.0,1.0,0
4206_52,4206,0,1.0,1.0,0
4207_16,4207,1,0.0,0.0,0
4207_18,4207,1,1.0,1.0,0
4207_30,4207,0,0.0,0.0,1
4207_34,4207,0,0.0,0.0,0
4207_39,4207,1,1.0,1.0,0
4207_53,4207,0,0.0,1.0,0
4207_63,4207,0,0.0,0.0,1
4208_122,4208,0,0.0,1.0,0
4208_134,4208,1,1,1,0
4208_152,4208,0,1.0,0.0,1
4208_218,4208,0,0.0,0.0,1
4208_32,4208,0,1.0,0.0,1
4208_328,4208,0,0.0,0.0,1
4208_368,4208,0,1.0,1.0,0
4208_372,4208,0,0.0,1.0,0
4228_0,4228,0,0.0,1.0,1
4228_136,4228,1,0.0,1.0,0
4228_154,4228,0,0.0,1.0,0
4228_20,4228,1,0.0,0.0,1
4228_24,4228,0,0.0,0.0,1
4228_44,4228,0,0.0,1.0,0
4228_53,4228,0,0,0,1
4228_55,4228,0,0.0,0.0,0
4229_24,4229,1,0.0,0.0,0
4229_34,4229,1,1.0,1.0,0
4229_48,4229,0,0.0,1.0,1
4229_56,4229,1,1,0,0
4229_64,4229,0,0.0,1.0,0
4229_83,4229,1,0.0,1.0,0
4229_89,4229,0,0.0,1.0,0
4229_95,4229,1,0.0,1.0,1
4230_138,4230,1,1.0,1.0,0
4230_17,4230,1,0.0,0.0,0
4230_229,4230,1,0.0,0.0,0
4230_241,4230,0,0.0,0.0,1
4230_29,4230,1,0.0,1.0,1
4230_366,4230,1,1,1,0
4230_390,4230,0,0.0,1.0,0
4230_401,4230,0,0.0,0.0,1
4230_433,4230,0,0,0,0
4231_122,4231,0,0.0,1.0,0
4231_17,4231,1,0.0,1.0,0
4231_222,4231,0,0.0,0.0,1
4231_237,4231,1,0.0,1.0,0
4231_357,4231,0,0.0,0.0,1
4231_463,4231,0,0.0,0.0,1
4231_501,4231,0,0.0,0.0,1
4232_185,4232,0,0.0,1.0,0
4232_20,4232,0,0,1,0
4232_204,4232,0,0.0,1.0,0
4232_445,4232,0,0.0,0.0,0
4232_449,4232,0,0.0,0.0,1
4232_623,4232,0,1.0,1.0,1
4232_725,4232,0,0.0,0.0,0
4232_74,4232,0,0.0,0.0,1
4233_0,4233,0,0.0,0.0,1
4233_38,4233,0,0.0,0.0,0
4233_63,4233,1,0.0,1.0,1
4233_71,4233,0,1.0,0.0,1
4233_83,4233,1,0.0,1.0,0
4233_87,4233,1,0.0,1.0,0
4233_89,4233,0,0.0,0.0,1
4233_97,4233,1,0,1,0
4237_12,4237,0,0.0,0.0,1
